,Rating_num,Installs
3123,3.9,"5,000,000+"
3124,3.6,"10,000,000+"
3125,4.0,"50,000,000+"
3126,4.1,"10,000,000+"
3127,4.2,"100,000,000+"
3128,3.9,"10,000,000+"
3129,4.1,"10,000,000+"
3130,4.3,"10,000,000+"
3131,3.1,"1,000,000+"
3132,3.7,"1,000,000+"
3133,3.4,"1,000,000+"
3134,4.4,"5,000,000+"
3135,3.6,"500,000+"
3136,4.4,"100,000,000+"
3137,3.3,"100,000+"
3138,3.7,"5,000,000+"
3139,3.0,"5,000,000+"
3140,3.6,"1,000,000+"
3141,4.8,"1,000,000+"
3142,3.9,"10,000,000+"
3143,3.8,"10,000,000+"
3144,4.3,"10,000,000+"
3145,4.5,"10,000,000+"
3146,3.4,"5,000,000+"
3147,3.7,"5,000,000+"
3148,4.5,"10,000,000+"
3149,4.4,"10,000,000+"
3150,4.1,"1,000,000+"
3151,4.5,"50,000,000+"
3152,4.0,"5,000,000+"
3153,3.9,"1,000,000+"
3154,4.4,"5,000,000+"
3155,4.8,"1,000,000+"
3156,4.7,"100,000,000+"
3157,4.3,"1,000,000+"
3158,3.7,"5,000,000+"
3159,4.2,"1,000,000+"
3160,3.5,"5,000,000+"
3161,4.3,"10,000,000+"
3162,4.7,"10,000,000+"
3163,4.3,"10,000,000+"
3164,4.1,"1,000,000+"
3165,3.1,"100,000+"
3166,4.3,"1,000+"
3167,4.1,"100,000+"
3168,4.2,"5,000,000+"
3169,4.3,"10,000,000+"
3170,4.4,"100,000,000+"
3171,4.3,"1,000,000+"
3172,4.3,"1,000,000+"
3173,4.4,"5,000,000+"
3174,3.5,"5,000,000+"
3175,4.1,"10,000,000+"
3176,4.6,"1,000,000+"
3177,4.4,"100,000+"
3178,4.2,"1,000,000+"
3179,3.9,"5,000,000+"
3180,4.2,"5,000,000+"
3181,4.4,"1,000,000+"
3182,4.4,"1,000,000+"
3183,4.4,"5,000,000+"
3184,4.4,"1,000,000+"
3185,3.7,"5,000,000+"
3186,4.4,"1,000,000+"
3187,4.5,"10,000,000+"
3188,3.7,"5,000,000+"
3189,4.4,"5,000,000+"
3190,3.7,"1,000,000+"
3191,4.4,"1,000,000+"
3192,4.5,"10,000,000+"
3193,3.6,"1,000,000+"
3194,4.4,"10,000,000+"
3195,4.0,"5,000,000+"
3196,4.1,"1,000,000+"
3197,4.4,"1,000,000+"
3198,4.4,"1,000,000+"
3199,4.3,"1,000,000+"
3200,4.4,"5,000,000+"
3201,4.2,"100,000+"
3202,4.2,"50,000,000+"
3203,4.1,"10,000,000+"
3204,4.3,"5,000,000+"
3205,4.5,"10,000,000+"
3206,4.4,"1,000,000+"
3207,4.5,"10,000,000+"
3208,4.3,"1,000,000+"
3209,4.2,"1,000,000+"
3210,4.5,"10,000,000+"
3211,4.7,"100,000,000+"
3212,4.4,"5,000,000+"
3213,4.4,"1,000,000+"
3214,4.4,"100,000,000+"
3215,4.4,"10,000,000+"
3216,4.1,"5,000,000+"
3217,4.6,"10,000,000+"
3218,4.4,"1,000,000+"
3219,4.1,"100,000+"
3220,4.5,"1,000,000+"
3221,4.5,"10,000,000+"
3222,4.4,"5,000,000+"
3223,4.3,"100,000,000+"
3224,4.5,"10,000,000+"
3225,4.2,"1,000,000+"
3226,4.2,"5,000,000+"
3227,4.2,"1,000,000+"
3228,4.5,"1,000,000+"
3229,4.7,"500,000+"
3230,4.0,"500,000+"
3231,4.2,"1,000,000+"
3232,4.2,"100,000,000+"
3233,4.1,"10,000,000+"
3234,4.4,"100,000,000+"
3235,4.4,"100,000,000+"
3236,4.2,"10,000,000+"
3237,4.2,"50,000,000+"
3238,4.1,"50,000,000+"
3239,4.5,"100,000,000+"
3240,4.6,"1,000,000+"
3241,4.1,"10,000,000+"
3242,4.3,"100,000,000+"
3243,4.2,"100,000,000+"
3244,4.1,"100,000,000+"
3245,4.0,"10,000,000+"
3246,4.6,"50,000,000+"
3247,3.1,"50,000,000+"
3248,4.6,"10,000,000+"
3249,4.5,"10,000,000+"
3250,3.2,"5,000,000+"
3251,4.3,"10,000,000+"
3253,4.6,"10,000,000+"
3254,4.4,"100,000+"
3255,4.6,"100,000,000+"
3256,4.5,"10,000,000+"
3257,4.6,"10,000,000+"
3259,4.4,"5,000,000+"
3260,4.2,"10,000,000+"
3261,4.4,"100,000,000+"
3262,3.1,"10,000,000+"
3263,3.6,"10,000,000+"
3264,4.1,"10,000,000+"
3265,4.2,"100,000,000+"
3266,3.5,"100,000,000+"
3267,3.9,"10,000,000+"
3268,3.0,"10,000,000+"
3269,3.9,"10,000,000+"
3270,4.5,"10,000,000+"
3271,3.4,"10,000,000+"
3272,4.4,"100,000,000+"
3273,3.4,"10,000,000+"
3274,4.3,"1,000,000+"
3275,3.7,"500,000+"
3276,3.5,"10,000,000+"
3277,3.8,"10,000,000+"
3278,3.6,"50,000+"
3279,3.1,"100,000+"
3280,3.8,"100,000+"
3281,4.2,"10,000,000+"
3282,4.0,"10,000,000+"
3283,4.3,"1,000,000+"
3284,4.3,"5,000,000+"
3285,4.5,"1,000,000+"
3286,4.5,"10,000,000+"
3287,4.5,"50,000,000+"
3288,4.4,"10,000,000+"
3289,4.4,"100,000,000+"
3290,4.3,"10,000,000+"
3291,4.2,"50,000,000+"
3292,4.7,"10,000,000+"
3293,4.4,"5,000,000+"
3294,4.3,"50,000,000+"
3295,4.4,"10,000,000+"
3296,4.3,"5,000,000+"
3297,4.5,"5,000,000+"
3298,4.7,"50,000,000+"
3299,4.5,"5,000,000+"
3300,4.6,"10,000,000+"
3301,4.7,"5,000,000+"
3302,4.6,"5,000,000+"
3303,4.8,"1,000,000+"
3304,3.9,"1,000,000+"
3305,4.5,"1,000,000+"
3306,4.6,"1,000,000+"
3307,4.5,"10,000,000+"
3308,4.4,"10,000,000+"
3309,4.5,"1,000,000+"
3310,4.0,"5,000,000+"
3311,4.3,"1,000,000+"
3312,4.0,"100,000+"
3313,4.4,"1,000,000+"
3314,4.1,"100,000+"
3315,4.3,"50,000,000+"
3316,4.1,"5,000,000+"
3317,4.3,"1,000,000+"
3318,4.2,"1,000,000+"
3319,4.2,"50,000,000+"
3320,4.2,"10,000,000+"
3321,4.2,"1,000,000+"
3322,4.3,"1,000,000+"
3323,4.5,"5,000,000+"
3324,4.4,"5,000,000+"
3325,4.5,"10,000,000+"
3326,4.2,"100,000,000+"
3327,4.1,"10,000,000+"
3328,4.4,"50,000,000+"
3329,4.5,"100,000,000+"
3330,4.3,"10,000,000+"
3331,4.4,"10,000,000+"
3332,4.1,"1,000,000+"
3333,4.4,"100,000,000+"
3334,4.2,"10,000,000+"
3335,4.1,"1,000,000+"
3336,4.6,"1,000,000+"
3337,4.5,"10,000,000+"
3338,4.3,"5,000,000+"
3339,4.1,"1,000,000+"
3340,4.1,"1,000,000+"
3341,4.2,"10,000,000+"
3342,4.1,"10,000,000+"
3343,4.6,"100,000,000+"
3344,4.5,"10,000,000+"
3345,4.0,"1,000,000+"
3346,3.5,"1,000,000+"
3347,4.4,"10,000,000+"
3348,4.4,"100,000,000+"
3349,4.4,"10,000,000+"
3350,4.1,"10,000,000+"
3351,4.2,"1,000,000+"
3352,4.6,"50,000,000+"
3353,4.4,"1,000,000+"
3354,4.6,"100,000,000+"
3355,4.6,"5,000,000+"
3356,4.5,"100,000+"
3357,4.7,"5,000,000+"
3358,4.4,"5,000,000+"
3359,4.5,"1,000,000+"
3360,4.6,"100,000,000+"
3361,4.6,"500,000+"
3362,4.0,"1,000,000+"
3363,4.6,"1,000,000+"
3364,4.5,"1,000,000+"
3365,4.7,"50,000,000+"
3366,4.7,"1,000,000+"
3367,4.4,"10,000,000+"
3368,4.3,"10,000,000+"
3369,4.7,"10,000,000+"
3370,4.1,"10,000,000+"
3371,4.7,"10,000,000+"
3372,4.4,"10,000,000+"
3373,4.6,"10,000,000+"
3374,4.5,"100,000,000+"
3375,4.4,"10,000,000+"
3376,4.4,"10,000,000+"
3377,4.3,"500,000+"
3378,4.3,"10,000,000+"
3379,4.6,"10,000,000+"
3380,4.7,"1,000,000+"
3381,4.3,"1,000,000+"
3382,4.5,"50,000,000+"
3383,4.6,"1,000,000+"
3384,4.4,"10,000,000+"
3385,4.5,"100,000,000+"
3386,4.7,"500,000+"
3387,4.3,"1,000,000+"
3388,3.7,"1,000,000+"
3389,4.7,"10,000,000+"
3390,4.5,"5,000,000+"
3391,4.4,"5,000,000+"
3392,4.3,"500,000+"
3393,4.8,"500,000+"
3394,4.6,"5,000,000+"
3395,4.1,"100,000+"
3396,4.7,"500,000+"
3397,4.1,"100,000+"
3398,4.6,"100,000,000+"
3399,4.2,"10,000,000+"
3400,4.3,"50,000,000+"
3401,4.2,"5,000,000+"
3402,4.0,"1,000,000+"
3403,4.2,"1,000,000+"
3404,3.9,"1,000,000+"
3405,4.3,"1,000,000+"
3406,4.1,"1,000,000+"
3407,4.2,"5,000,000+"
3408,4.4,"10,000+"
3409,4.3,"10,000,000+"
3410,4.3,"5,000,000+"
3411,4.4,"10,000,000+"
3412,4.3,"5,000,000+"
3413,4.1,"10,000,000+"
3414,4.2,"5,000,000+"
3415,4.1,"1,000,000+"
3416,4.1,"10,000,000+"
3417,4.2,"10,000,000+"
3418,4.1,"10,000,000+"
3419,4.4,"10,000,000+"
3420,4.1,"10,000,000+"
3421,4.3,"10,000,000+"
3422,4.6,"10,000,000+"
3423,4.1,"5,000,000+"
3424,4.6,"100,000,000+"
3425,4.6,"100,000,000+"
3426,4.2,"1,000,000+"
3427,4.1,"5,000,000+"
3428,4.2,"50,000,000+"
3429,4.5,"1,000,000+"
3430,4.3,"1,000,000+"
3431,4.2,"1,000,000+"
3432,4.0,"1,000,000+"
3433,4.2,"5,000,000+"
3434,4.2,"1,000,000+"
3435,4.6,"50,000,000+"
3436,4.3,"10,000,000+"
3437,4.4,"10,000,000+"
3438,4.4,"10,000,000+"
3439,4.4,"1,000,000+"
3440,4.3,"10,000,000+"
3441,4.3,"10,000+"
3442,4.6,"100,000+"
3443,4.5,"10,000,000+"
3444,4.1,"10,000,000+"
3445,4.3,"10,000,000+"
3446,4.4,"100,000,000+"
3447,4.2,"1,000,000+"
3448,4.2,"10,000,000+"
3449,4.1,"1,000,000+"
3450,4.5,"100,000,000+"
3451,4.7,"10,000,000+"
3452,4.3,"100,000,000+"
3453,4.4,"10,000,000+"
3454,4.4,"100,000,000+"
3455,3.8,"10,000,000+"
3456,4.4,"10,000,000+"
3457,4.3,"100,000,000+"
3458,4.2,"10,000,000+"
3459,4.5,"100,000,000+"
3460,3.2,"5,000,000+"
3461,4.5,"1,000,000+"
3462,4.2,"10,000,000+"
3463,4.4,"100,000,000+"
3464,4.7,"50,000,000+"
3465,4.4,"100,000,000+"
3466,4.0,"10,000,000+"
3467,4.4,"100,000,000+"
3468,4.0,"5,000,000+"
3469,4.6,"100,000,000+"
3470,4.5,"10,000,000+"
3471,4.2,"10,000,000+"
3472,4.0,"1,000,000+"
3473,4.4,"100,000,000+"
3474,4.5,"10,000,000+"
3475,3.9,"10,000,000+"
3476,4.2,"100,000,000+"
3477,4.3,"100,000,000+"
3478,4.2,"10,000,000+"
3479,4.2,"5,000,000+"
3480,4.4,"5,000,000+"
3481,4.7,"5,000,000+"
3482,4.6,"100,000,000+"
3483,3.1,"10,000,000+"
3484,4.4,"50,000,000+"
3485,4.1,"10,000,000+"
3486,4.5,"100,000,000+"
3487,4.6,"5,000,000+"
3488,4.3,"50,000,000+"
3489,3.9,"100,000,000+"
3490,4.5,"50,000,000+"
3491,4.3,"50,000,000+"
3492,3.7,"50,000,000+"
3493,4.5,"100,000,000+"
3494,4.4,"1,000,000+"
3495,4.0,"50,000,000+"
3496,4.0,"1,000,000+"
3497,4.4,"500,000+"
3498,4.7,"1,000,000+"
3499,4.6,"1,000,000+"
3500,4.2,"10,000,000+"
3501,4.5,"1,000,000+"
3502,4.6,"10,000,000+"
3503,4.0,"1,000,000+"
3504,4.5,"10,000,000+"
3505,4.4,"1,000,000+"
3506,4.3,"1,000,000+"
3507,4.4,"100,000,000+"
3508,4.5,"10,000,000+"
3509,4.5,"5,000,000+"
3510,4.6,"100,000,000+"
3511,4.4,"10,000,000+"
3512,4.6,"1,000,000+"
3513,4.3,"10,000,000+"
3514,4.6,"100,000,000+"
3515,4.5,"1,000,000+"
3516,4.3,"50,000,000+"
3517,4.1,"100,000+"
3518,4.2,"5,000,000+"
3519,4.2,"10,000,000+"
3520,4.6,"1,000,000+"
3521,4.2,"1,000,000+"
3522,4.5,"100,000,000+"
3523,4.4,"100,000,000+"
3524,4.3,"100,000,000+"
3525,4.2,"10,000,000+"
3526,4.3,"100,000,000+"
3527,4.5,"100,000,000+"
3528,4.3,"100,000,000+"
3529,4.3,"10,000,000+"
3530,4.5,"100,000,000+"
3531,4.5,"100,000,000+"
3532,4.4,"100,000,000+"
3533,4.2,"100,000,000+"
3534,4.2,"100,000,000+"
3535,4.6,"100,000,000+"
3536,4.4,"5,000,000+"
3537,4.3,"1,000,000+"
3538,4.6,"5,000,000+"
3539,4.2,"1,000,000+"
3540,4.2,"10,000,000+"
3541,4.2,"1,000,000+"
3542,4.0,"5,000,000+"
3543,4.3,"10,000,000+"
3544,4.6,"1,000,000+"
3545,4.4,"100,000,000+"
3546,4.6,"10,000,000+"
3547,4.6,"100,000,000+"
3548,4.5,"10,000,000+"
3549,4.5,"10,000,000+"
3550,4.4,"100,000,000+"
3551,4.3,"500,000+"
3552,4.0,"1,000,000+"
3553,4.2,"1,000,000+"
3554,4.2,"1,000,000+"
3555,4.5,"1,000,000+"
3556,4.0,"1,000,000+"
3557,4.2,"5,000,000+"
3558,4.4,"5,000,000+"
3559,4.6,"1,000,000+"
3560,4.3,"10,000,000+"
3561,4.6,"5,000,000+"
3562,4.2,"100,000,000+"
3563,4.4,"10,000,000+"
3564,4.6,"100,000+"
3565,4.4,"100,000,000+"
3566,4.6,"5,000,000+"
3567,4.4,"100,000,000+"
3568,4.1,"100,000+"
3569,4.4,"100,000,000+"
3570,4.4,"1,000,000+"
3571,4.1,"1,000,000+"
3572,4.3,"1,000,000+"
3573,4.1,"5,000,000+"
3574,4.1,"100,000,000+"
3575,4.5,"10,000+"
3576,3.9,"5,000,000+"
3578,3.8,"1,000,000+"
3581,4.6,"100,000+"
3582,4.7,"10,000+"
3584,4.0,"1,000,000+"
3586,4.7,"50,000+"
3587,4.1,"100,000+"
3588,3.7,"1,000,000+"
3590,4.1,"10,000+"
3591,3.7,"1,000,000+"
3592,4.6,"1,000,000+"
3593,4.4,"10,000+"
3594,4.6,"50,000+"
3595,4.1,"10,000+"
3596,4.4,"50,000+"
3597,4.7,"1,000,000+"
3598,4.4,"500,000+"
3600,4.8,"100,000+"
3601,4.0,"100,000+"
3602,4.9,"100,000+"
3604,4.8,"100,000+"
3605,4.4,"1,000,000+"
3606,4.7,"5,000+"
3607,4.2,"500,000+"
3608,4.6,"100,000+"
3609,4.6,"10,000+"
3610,4.5,"500,000+"
3611,4.6,"10,000+"
3612,4.1,"100,000+"
3613,3.8,"1,000,000+"
3614,4.8,"100,000+"
3615,4.8,"100,000+"
3617,4.5,"100,000+"
3618,4.0,"1,000,000+"
3619,4.4,"1,000,000+"
3620,4.7,"100,000+"
3622,3.9,"1,000,000+"
3623,4.4,"100,000+"
3624,4.4,"10,000+"
3625,4.5,"1,000,000+"
3626,4.4,"50,000,000+"
3627,4.8,"1,000,000+"
3628,4.4,"50,000,000+"
3629,4.8,"10,000+"
3630,4.5,"10,000,000+"
3631,4.7,"1,000,000+"
3632,4.5,"10,000,000+"
3633,3.5,"1,000,000+"
3634,4.4,"1,000,000+"
3635,4.3,"1,000,000+"
3636,4.4,"10,000,000+"
3637,4.2,"5,000,000+"
3638,4.6,"500,000+"
3639,4.4,"10,000,000+"
3640,4.4,"1,000,000+"
3641,3.9,"5,000,000+"
3642,4.3,"5,000,000+"
3643,4.5,"1,000,000+"
3644,4.2,"10,000,000+"
3645,3.7,"5,000,000+"
3646,4.2,"1,000,000+"
3647,3.9,"5,000,000+"
3648,3.6,"1,000,000+"
3649,4.5,"50,000,000+"
3650,4.3,"1,000,000+"
3651,4.3,"100,000+"
3652,4.2,"10,000,000+"
3653,4.6,"1,000,000+"
3654,4.5,"10,000,000+"
3655,4.5,"500,000+"
3656,4.2,"1,000,000+"
3657,3.9,"10,000,000+"
3658,4.8,"100,000+"
3659,3.8,"1,000,000+"
3660,4.5,"500,000+"
3661,4.5,"500,000+"
3662,4.2,"5,000,000+"
3663,4.0,"100,000+"
3664,4.2,"1,000,000+"
3665,4.3,"100,000,000+"
3666,4.3,"1,000,000+"
3667,4.2,"10,000,000+"
3668,4.3,"1,000,000+"
3669,3.6,"1,000,000+"
3670,3.9,"100,000,000+"
3671,4.8,"10,000,000+"
3672,3.9,"100,000,000+"
3673,3.7,"100,000+"
3674,4.6,"500,000+"
3675,4.4,"100,000,000+"
3676,4.4,"10,000,000+"
3677,4.2,"50,000,000+"
3678,4.1,"1,000,000+"
3679,3.8,"1,000,000+"
3680,4.4,"10,000,000+"
3681,4.5,"1,000,000+"
3682,4.6,"5,000,000+"
3683,4.7,"1,000,000+"
3684,4.3,"10,000,000+"
3685,4.5,"10,000,000+"
3686,4.3,"50,000,000+"
3687,3.7,"100,000,000+"
3688,3.9,"10,000,000+"
3689,3.6,"1,000,000+"
3690,4.5,"50,000,000+"
3691,4.4,"50,000,000+"
3692,3.8,"1,000,000+"
3693,4.6,"50,000,000+"
3694,4.2,"5,000,000+"
3695,4.3,"1,000,000+"
3696,3.8,"5,000,000+"
3697,4.4,"1,000,000+"
3698,3.1,"1,000,000+"
3699,4.6,"1,000,000+"
3700,4.1,"10,000,000+"
3701,4.5,"10,000,000+"
3702,4.0,"10,000,000+"
3703,4.5,"100,000,000+"
3704,4.3,"1,000,000+"
3706,3.7,"1,000,000+"
3707,3.9,"1,000,000+"
3708,3.5,"1,000,000+"
3709,3.3,"10,000+"
3710,4.3,"100,000+"
3711,4.5,"100,000,000+"
3712,4.1,"5,000,000+"
3713,4.4,"10,000,000+"
3714,4.4,"1,000,000+"
3715,4.5,"10,000,000+"
3716,4.4,"10,000,000+"
3717,4.3,"1,000,000+"
3718,4.5,"1,000,000+"
3719,4.3,"10,000,000+"
3720,4.6,"1,000,000+"
3721,4.1,"1,000,000+"
3722,4.2,"5,000,000+"
3723,3.5,"1,000,000+"
3724,4.0,"10,000,000+"
3725,3.8,"5,000,000+"
3726,4.3,"10,000,000+"
3727,4.3,"1,000,000+"
3728,4.1,"10,000,000+"
3729,4.3,"50,000,000+"
3730,4.5,"1,000,000+"
3731,4.4,"500,000+"
3732,4.0,"1,000,000+"
3733,4.1,"10,000,000+"
3734,4.6,"10,000,000+"
3735,4.3,"100,000+"
3736,3.9,"100,000,000+"
3737,4.5,"10,000,000+"
3738,4.7,"10,000,000+"
3739,4.3,"100,000,000+"
3740,4.5,"10,000,000+"
3741,3.1,"500,000+"
3742,4.7,"500,000+"
3743,3.8,"1,000,000+"
3744,4.0,"1,000,000+"
3745,4.2,"1,000,000+"
3746,4.0,"1,000,000+"
3747,4.2,"5,000,000+"
3748,3.4,"5,000,000+"
3749,4.6,"50,000+"
3750,4.5,"1,000,000+"
3751,4.0,"1,000,000+"
3752,4.4,"1,000,000+"
3753,4.2,"1,000,000+"
3754,4.1,"5,000,000+"
3755,4.4,"100,000,000+"
3756,4.0,"1,000,000+"
3757,3.7,"1,000,000+"
3758,4.6,"5,000,000+"
3759,4.5,"1,000,000+"
3760,4.6,"1,000,000+"
3761,4.5,"500,000+"
3762,3.9,"1,000,000+"
3763,4.3,"10,000+"
3764,4.4,"1,000,000+"
3765,3.9,"100,000,000+"
3766,4.3,"5,000,000+"
3767,4.4,"100,000,000+"
3768,4.4,"1,000,000+"
3769,3.6,"100,000+"
3770,4.5,"1,000,000+"
3771,3.6,"100,000+"
3772,4.1,"5,000,000+"
3773,4.4,"1,000,000+"
3774,4.1,"1,000,000+"
3775,4.2,"1,000,000+"
3776,4.7,"5,000,000+"
3777,3.9,"10,000,000+"
3778,3.9,"100,000+"
3779,4.4,"1,000,000+"
3780,4.3,"10,000,000+"
3781,4.6,"1,000,000+"
3782,4.0,"1,000,000+"
3783,4.3,"1,000,000+"
3784,4.2,"10,000,000+"
3785,4.5,"10,000,000+"
3786,4.3,"100,000+"
3787,4.0,"1,000,000+"
3788,4.1,"5,000,000+"
3789,4.6,"500,000+"
3790,4.1,"5,000,000+"
3791,4.5,"1,000,000+"
3792,4.0,"10,000,000+"
3793,4.2,"1,000,000+"
3794,4.3,"10,000,000+"
3795,4.2,"10,000,000+"
3796,4.3,"100,000,000+"
3797,4.2,"10,000,000+"
3798,4.0,"10,000,000+"
3799,4.2,"1,000,000+"
3800,4.3,"10,000,000+"
3801,4.0,"1,000,000+"
3802,4.5,"10,000,000+"
3803,4.3,"1,000,000+"
3804,4.3,"100,000+"
3805,3.9,"1,000,000+"
3806,4.0,"1,000,000+"
3807,4.1,"5,000,000+"
3808,4.1,"5,000,000+"
3809,4.1,"1,000,000+"
3810,4.0,"1,000,000+"
3811,4.0,"10,000,000+"
3812,4.5,"10,000,000+"
3813,4.1,"5,000,000+"
3814,3.9,"10,000,000+"
3815,4.2,"10,000,000+"
3816,3.9,"100,000,000+"
3817,4.5,"1,000,000+"
3818,4.3,"5,000,000+"
3819,4.4,"100,000,000+"
3820,4.6,"100,000,000+"
3821,4.2,"5,000,000+"
3822,4.1,"10,000,000+"
3823,4.4,"10,000,000+"
3824,4.4,"5,000,000+"
3825,4.2,"5,000,000+"
3826,4.5,"1,000,000+"
3827,4.2,"100,000,000+"
3828,4.4,"50,000,000+"
3829,4.4,"500,000+"
3830,4.0,"10,000,000+"
3831,4.3,"1,000,000+"
3832,4.4,"1,000,000+"
3833,4.2,"1,000,000+"
3834,4.3,"10,000,000+"
3835,4.1,"1,000,000+"
3836,4.4,"100,000+"
3837,4.3,"5,000,000+"
3838,4.4,"5,000,000+"
3839,4.2,"5,000,000+"
3840,4.7,"5,000,000+"
3841,4.3,"1,000,000+"
3842,4.5,"1,000,000+"
3843,3.7,"1,000,000+"
3844,4.3,"1,000,000+"
3845,4.2,"100,000+"
3846,4.1,"100,000+"
3847,4.5,"1,000,000+"
3848,4.8,"1,000,000+"
3849,4.3,"5,000,000+"
3850,4.7,"1,000,000+"
3851,4.3,"1,000,000+"
3852,4.2,"5,000,000+"
3853,3.7,"1,000,000+"
3854,4.6,"1,000,000+"
3855,4.5,"5,000,000+"
3856,4.3,"1,000,000+"
3857,4.5,"5,000,000+"
3858,4.2,"1,000,000+"
3859,4.2,"1,000,000+"
3860,4.3,"10,000,000+"
3861,4.3,"100,000+"
3862,4.4,"5,000,000+"
3863,3.7,"1,000,000+"
3864,4.4,"1,000,000+"
3865,4.4,"10,000,000+"
3866,4.2,"50,000+"
3867,3.5,"1,000,000+"
3868,4.2,"1,000,000+"
3869,4.2,"5,000,000+"
3870,4.0,"100,000,000+"
3871,4.5,"10,000,000+"
3872,4.2,"50,000,000+"
3873,3.9,"1,000,000+"
3874,4.3,"1,000,000+"
3875,3.7,"500,000+"
3876,4.3,"10,000,000+"
3877,4.3,"50,000,000+"
3878,4.6,"5,000,000+"
3879,4.3,"100,000,000+"
3880,4.2,"100,000,000+"
3881,4.6,"1,000,000+"
3882,3.9,"10,000+"
3883,4.4,"100,000,000+"
3884,4.6,"10,000,000+"
3885,4.1,"50,000,000+"
3886,4.8,"500,000+"
3887,4.3,"10,000+"
3888,4.5,"100,000,000+"
3889,4.4,"100,000,000+"
3890,4.4,"10,000+"
3891,3.3,"500,000+"
3892,4.2,"50,000,000+"
3893,3.8,"500,000+"
3894,4.5,"5,000,000+"
3895,4.3,"100,000,000+"
3896,4.5,"100,000,000+"
3897,3.7,"100,000,000+"
3898,4.5,"1,000,000+"
3899,4.1,"500,000+"
3900,4.4,"10,000,000+"
3901,3.7,"50,000,000+"
3902,4.1,"50,000,000+"
3903,4.8,"50,000+"
3904,4.4,"100,000,000+"
3905,4.3,"10,000,000+"
3906,4.1,"100,000,000+"
3907,4.4,"100,000,000+"
3908,4.1,"100,000,000+"
3909,4.5,"100,000,000+"
3910,4.5,"100,000,000+"
3911,4.5,"50,000,000+"
3912,4.5,"100,000,000+"
3913,4.2,"100,000,000+"
3914,4.4,"10,000,000+"
3915,4.5,"10,000,000+"
3916,4.3,"100,000,000+"
3917,3.8,"500,000+"
3918,4.5,"500,000+"
3919,3.7,"10,000,000+"
3920,4.5,"50,000,000+"
3921,4.5,"50,000,000+"
3922,4.3,"100,000,000+"
3923,4.6,"10,000,000+"
3924,4.3,"10,000,000+"
3925,4.4,"1,000,000+"
3926,4.3,"5,000,000+"
3927,4.3,"5,000,000+"
3928,4.3,"100,000,000+"
3929,4.3,"5,000,000+"
3930,4.3,"100,000,000+"
3931,4.4,"500,000+"
3932,4.2,"10,000,000+"
3933,4.9,"500,000+"
3934,4.5,"100,000,000+"
3935,4.6,"5,000,000+"
3936,4.6,"10,000,000+"
3937,4.6,"500,000+"
3938,3.4,"1,000,000+"
3939,3.8,"1,000,000+"
3940,4.4,"100,000,000+"
3941,4.7,"100,000,000+"
3942,4.6,"5,000,000+"
3943,4.1,"100,000,000+"
3944,3.8,"1,000,000+"
3945,4.4,"100,000,000+"
3946,4.4,"100,000,000+"
3947,3.9,"1,000,000+"
3948,4.1,"1,000,000+"
3949,4.5,"10,000,000+"
3950,3.7,"50,000+"
3951,4.4,"100,000,000+"
3952,4.5,"50,000,000+"
3953,4.5,"100,000,000+"
3954,3.8,"10,000+"
3955,3.1,"10,000+"
3956,4.5,"10,000,000+"
3957,5.0,100+
3958,4.4,"10,000,000+"
3960,4.3,"50,000,000+"
3961,2.9,"10,000+"
3962,3.1,"500,000+"
3963,3.3,"1,000,000+"
3964,4.1,"5,000+"
3965,4.6,"10,000+"
3966,4.4,"1,000+"
3967,4.5,"50,000,000+"
3968,4.3,100+
3969,4.3,"50,000+"
3970,4.5,"50,000+"
3971,4.5,"100,000,000+"
3972,2.2,"50,000+"
3973,4.5,"100,000,000+"
3974,4.2,"50,000,000+"
3975,4.5,"100,000,000+"
3976,4.6,"10,000,000+"
3977,3.9,"1,000+"
3978,4.1,"1,000+"
3979,3.3,"5,000+"
3980,4.5,"50,000,000+"
3981,4.1,"100,000+"
3982,4.8,"50,000+"
3983,4.1,"1,000+"
3984,4.5,500+
3986,4.6,"100,000,000+"
3987,4.6,"100,000,000+"
3988,4.3,"1,000,000+"
3989,4.1,"1,000,000+"
3990,4.5,"50,000+"
3991,4.3,"100,000+"
3992,4.4,"10,000,000+"
3993,4.7,"50,000+"
3994,4.4,"100,000,000+"
3995,4.4,"1,000,000+"
3996,4.3,"100,000,000+"
3997,4.2,"10,000+"
3998,4.2,"50,000+"
3999,4.6,"1,000,000+"
4000,4.5,"10,000,000+"
4001,4.6,"50,000+"
4002,4.7,"1,000+"
4003,4.8,"10,000+"
4004,4.7,"100,000+"
4005,4.7,"100,000,000+"
4006,1.7,"10,000+"
4007,4.5,"1,000,000+"
4008,4.0,"10,000+"
4009,3.6,"100,000+"
4010,2.0,"1,000+"
4011,4.7,"5,000+"
4012,4.1,"50,000+"
4013,4.3,"5,000+"
4014,4.3,"10,000+"
4015,4.5,"100,000+"
4016,4.4,"5,000+"
4017,4.4,"100,000,000+"
4018,4.6,"10,000+"
4019,3.7,"100,000+"
4020,4.5,"100,000+"
4021,4.0,"50,000+"
4022,4.8,"1,000+"
4023,4.0,"100,000+"
4024,4.7,"5,000+"
4025,4.8,"5,000+"
4026,4.6,"50,000+"
4027,4.3,"5,000+"
4028,4.2,"10,000+"
4029,4.8,"10,000+"
4030,4.2,"5,000+"
4031,4.6,"100,000,000+"
